#ies_format_version: 1.0
#file: 20250808_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250808;	130856;	1754638736.000;	       err32;	       err32
20250808;	130900;	1754638740.000;	       err32;	       err32
20250808;	130904;	1754638744.000;	       err32;	       err32
20250808;	130908;	1754638748.000;	       err32;	       err32
20250808;	130912;	1754638752.000;	       err32;	       err32
20250808;	130916;	1754638756.000;	       err32;	       err32
20250808;	130920;	1754638760.000;	       err32;	       err32
20250808;	130924;	1754638764.000;	       err32;	       err32
20250808;	130928;	1754638768.000;	       err32;	       err32
20250808;	130932;	1754638772.000;	       err32;	       err32
20250808;	130936;	1754638776.000;	       err32;	       err32
20250808;	130940;	1754638780.000;	       err32;	       err32
20250808;	130944;	1754638784.000;	       err32;	       err32
20250808;	130948;	1754638788.000;	       err32;	       err32
20250808;	130952;	1754638792.000;	       err32;	       err32
20250808;	130956;	1754638796.000;	       err32;	       err32
20250808;	131000;	1754638800.000;	       err32;	       err32
20250808;	131004;	1754638804.000;	       err32;	       err32
20250808;	131008;	1754638808.000;	       err32;	       err32
20250808;	131012;	1754638812.000;	       err32;	       err32
20250808;	131016;	1754638816.000;	       err32;	       err32
20250808;	131020;	1754638820.000;	       err32;	       err32
20250808;	131024;	1754638824.000;	       err32;	       err32
20250808;	131028;	1754638828.000;	       err32;	       err32
20250808;	131032;	1754638832.000;	       err32;	       err32
20250808;	131036;	1754638836.000;	       err32;	       err32
20250808;	131040;	1754638840.000;	       err32;	       err32
20250808;	131044;	1754638844.000;	       err32;	       err32
20250808;	131048;	1754638848.000;	       err32;	       err32
20250808;	131052;	1754638852.000;	       err32;	       err32
20250808;	131056;	1754638856.000;	       err32;	       err32
20250808;	131100;	1754638860.000;	       err32;	       err32
20250808;	131104;	1754638864.000;	       err32;	       err32
20250808;	131108;	1754638868.000;	       err32;	       err32
20250808;	131112;	1754638872.000;	       err32;	       err32
20250808;	131116;	1754638876.000;	       err32;	       err32
20250808;	131120;	1754638880.000;	       err32;	       err32
20250808;	131124;	1754638884.000;	       err32;	       err32
20250808;	131128;	1754638888.000;	       err32;	       err32
20250808;	131132;	1754638892.000;	       err32;	       err32
20250808;	131136;	1754638896.000;	       err32;	       err32
20250808;	131140;	1754638900.000;	       err32;	       err32
20250808;	131144;	1754638904.000;	       err32;	       err32
20250808;	131148;	1754638908.000;	       err32;	       err32
20250808;	131152;	1754638912.000;	       err32;	       err32
20250808;	131156;	1754638916.000;	       err32;	       err32
20250808;	131200;	1754638920.000;	       err32;	       err32
20250808;	131204;	1754638924.000;	       err32;	       err32
20250808;	131208;	1754638928.000;	       err32;	       err32
20250808;	131212;	1754638932.000;	       err32;	       err32
20250808;	131216;	1754638936.000;	       err32;	       err32
20250808;	131220;	1754638940.000;	       err32;	       err32
20250808;	131224;	1754638944.000;	       err32;	       err32
20250808;	131228;	1754638948.000;	       err32;	       err32
20250808;	131232;	1754638952.000;	       err32;	       err32
20250808;	131236;	1754638956.000;	       err32;	       err32
20250808;	131240;	1754638960.000;	       err32;	       err32
20250808;	131244;	1754638964.000;	       err32;	       err32
20250808;	131248;	1754638968.000;	       err32;	       err32
20250808;	131252;	1754638972.000;	       err32;	       err32
20250808;	131256;	1754638976.000;	       err32;	       err32
20250808;	131300;	1754638980.000;	       err32;	       err32
20250808;	131304;	1754638984.000;	       err32;	       err32
20250808;	131308;	1754638988.000;	       err32;	       err32
20250808;	131312;	1754638992.000;	       err32;	       err32
20250808;	131316;	1754638996.000;	       err32;	       err32
20250808;	131320;	1754639000.000;	       err32;	       err32
20250808;	131324;	1754639004.000;	       err32;	       err32
20250808;	131328;	1754639008.000;	       err32;	       err32
20250808;	131332;	1754639012.000;	       err32;	       err32
20250808;	131336;	1754639016.000;	       err32;	       err32
20250808;	131340;	1754639020.000;	       err32;	       err32
20250808;	131344;	1754639024.000;	       err32;	       err32
20250808;	131348;	1754639028.000;	       err32;	       err32
20250808;	131352;	1754639032.000;	       err32;	       err32
20250808;	131356;	1754639036.000;	       err32;	       err32
20250808;	131400;	1754639040.000;	       err32;	       err32
20250808;	131404;	1754639044.000;	       err32;	       err32
20250808;	131408;	1754639048.000;	       err32;	       err32
20250808;	131412;	1754639052.000;	       err32;	       err32
20250808;	131416;	1754639056.000;	       err32;	       err32
20250808;	131420;	1754639060.000;	       err32;	       err32
20250808;	131424;	1754639064.000;	       err32;	       err32
20250808;	131428;	1754639068.000;	       err32;	       err32
20250808;	131432;	1754639072.000;	       err32;	       err32
20250808;	131436;	1754639076.000;	       err32;	       err32
20250808;	131440;	1754639080.000;	       err32;	       err32
20250808;	131444;	1754639084.000;	       err32;	       err32
20250808;	131448;	1754639088.000;	       err32;	       err32
20250808;	131452;	1754639092.000;	       err32;	       err32
20250808;	131456;	1754639096.000;	       err32;	       err32
20250808;	131500;	1754639100.000;	       err32;	       err32
20250808;	131504;	1754639104.000;	       err32;	       err32
20250808;	131508;	1754639108.000;	       err32;	       err32
20250808;	131512;	1754639112.000;	       err32;	       err32
20250808;	131516;	1754639116.000;	       err32;	       err32
20250808;	131520;	1754639120.000;	       err32;	       err32
20250808;	131524;	1754639124.000;	       err32;	       err32
20250808;	131528;	1754639128.000;	       err32;	       err32
20250808;	131532;	1754639132.000;	       err32;	       err32
20250808;	131536;	1754639136.000;	       err32;	       err32
20250808;	131540;	1754639140.000;	       err32;	       err32
20250808;	131544;	1754639144.000;	       err32;	       err32
20250808;	131548;	1754639148.000;	       err32;	       err32
20250808;	131552;	1754639152.000;	       err32;	       err32
20250808;	131556;	1754639156.000;	       err32;	       err32
20250808;	131600;	1754639160.000;	       err32;	       err32
20250808;	131604;	1754639164.000;	       err32;	       err32
20250808;	131608;	1754639168.000;	       err32;	       err32
20250808;	131612;	1754639172.000;	       err32;	       err32
20250808;	131616;	1754639176.000;	       err32;	       err32
20250808;	131620;	1754639180.000;	       err32;	       err32
20250808;	131624;	1754639184.000;	       err32;	       err32
20250808;	131628;	1754639188.000;	       err32;	       err32
20250808;	131632;	1754639192.000;	       err32;	       err32
20250808;	131636;	1754639196.000;	       err32;	       err32
20250808;	131640;	1754639200.000;	       err32;	       err32
20250808;	131644;	1754639204.000;	       err32;	       err32
20250808;	131648;	1754639208.000;	       err32;	       err32
20250808;	131652;	1754639212.000;	       err32;	       err32
20250808;	131656;	1754639216.000;	       err32;	       err32
20250808;	131700;	1754639220.000;	       err32;	       err32
20250808;	131704;	1754639224.000;	       err32;	       err32
20250808;	131708;	1754639228.000;	       err32;	       err32
20250808;	131712;	1754639232.000;	       err32;	       err32
20250808;	131716;	1754639236.000;	       err32;	       err32
20250808;	131720;	1754639240.000;	       err32;	       err32
20250808;	131724;	1754639244.000;	       err32;	       err32
20250808;	131728;	1754639248.000;	       err32;	       err32
20250808;	131732;	1754639252.000;	       err32;	       err32
20250808;	131736;	1754639256.000;	       err32;	       err32
20250808;	131740;	1754639260.000;	       err32;	       err32
20250808;	131744;	1754639264.000;	       err32;	       err32
20250808;	131748;	1754639268.000;	       err32;	       err32
20250808;	131752;	1754639272.000;	       err32;	       err32
20250808;	131756;	1754639276.000;	       err32;	       err32
20250808;	131800;	1754639280.000;	       err32;	       err32
20250808;	131804;	1754639284.000;	       err32;	       err32
20250808;	131808;	1754639288.000;	       err32;	       err32
20250808;	131812;	1754639292.000;	       err32;	       err32
20250808;	131816;	1754639296.000;	       err32;	       err32
20250808;	131820;	1754639300.000;	       err32;	       err32
20250808;	131824;	1754639304.000;	       err32;	       err32
20250808;	131828;	1754639308.000;	       err32;	       err32
20250808;	131832;	1754639312.000;	       err32;	       err32
20250808;	131836;	1754639316.000;	       err32;	       err32
20250808;	131840;	1754639320.000;	       err32;	       err32
20250808;	131844;	1754639324.000;	       err32;	       err32
20250808;	131848;	1754639328.000;	       err32;	       err32
20250808;	131852;	1754639332.000;	       err32;	       err32
20250808;	131856;	1754639336.000;	       err32;	       err32
20250808;	131900;	1754639340.000;	       err32;	       err32
20250808;	131904;	1754639344.000;	       err32;	       err32
20250808;	131908;	1754639348.000;	       err32;	       err32
20250808;	131912;	1754639352.000;	       err32;	       err32
20250808;	131916;	1754639356.000;	       err32;	       err32
20250808;	131920;	1754639360.000;	       err32;	       err32
20250808;	131924;	1754639364.000;	       err32;	       err32
20250808;	131928;	1754639368.000;	       err32;	       err32
20250808;	131932;	1754639372.000;	       err32;	       err32
20250808;	131936;	1754639376.000;	       err32;	       err32
20250808;	131940;	1754639380.000;	       err32;	       err32
20250808;	131944;	1754639384.000;	       err32;	       err32
20250808;	131948;	1754639388.000;	       err32;	       err32
20250808;	131952;	1754639392.000;	       err32;	       err32
20250808;	131956;	1754639396.000;	       err32;	       err32
20250808;	132000;	1754639400.000;	       err32;	       err32
20250808;	132004;	1754639404.000;	       err32;	       err32
20250808;	132008;	1754639408.000;	       err32;	       err32
20250808;	132012;	1754639412.000;	       err32;	       err32
20250808;	132016;	1754639416.000;	       err32;	       err32
20250808;	132020;	1754639420.000;	       err32;	       err32
20250808;	132024;	1754639424.000;	       err32;	       err32
20250808;	132028;	1754639428.000;	       err32;	       err32
20250808;	132032;	1754639432.000;	       err32;	       err32
20250808;	132036;	1754639436.000;	       err32;	       err32
20250808;	132040;	1754639440.000;	       err32;	       err32
20250808;	132044;	1754639444.000;	       err32;	       err32
20250808;	132048;	1754639448.000;	       err32;	       err32
20250808;	132052;	1754639452.000;	       err32;	       err32
20250808;	132056;	1754639456.000;	       err32;	       err32
20250808;	132100;	1754639460.000;	       err32;	       err32
20250808;	132104;	1754639464.000;	       err32;	       err32
20250808;	132108;	1754639468.000;	       err32;	       err32
20250808;	132112;	1754639472.000;	       err32;	       err32
20250808;	132116;	1754639476.000;	       err32;	       err32
20250808;	132120;	1754639480.000;	       err32;	       err32
20250808;	132124;	1754639484.000;	       err32;	       err32
20250808;	132128;	1754639488.000;	       err32;	       err32
20250808;	132132;	1754639492.000;	       err32;	       err32
20250808;	132136;	1754639496.000;	       err32;	       err32
20250808;	132140;	1754639500.000;	       err32;	       err32
20250808;	132144;	1754639504.000;	       err32;	       err32
20250808;	132148;	1754639508.000;	       err32;	       err32
20250808;	132152;	1754639512.000;	       err32;	       err32
20250808;	132156;	1754639516.000;	       err32;	       err32
20250808;	132200;	1754639520.000;	       err32;	       err32
20250808;	132204;	1754639524.000;	       err32;	       err32
20250808;	132208;	1754639528.000;	       err32;	       err32
20250808;	132212;	1754639532.000;	       err32;	       err32
20250808;	132216;	1754639536.000;	       err32;	       err32
20250808;	132220;	1754639540.000;	       err32;	       err32
20250808;	132224;	1754639544.000;	       err32;	       err32
20250808;	132228;	1754639548.000;	       err32;	       err32
20250808;	132232;	1754639552.000;	       err32;	       err32
20250808;	132236;	1754639556.000;	       err32;	       err32
20250808;	132240;	1754639560.000;	       err32;	       err32
20250808;	132244;	1754639564.000;	       err32;	       err32
20250808;	132248;	1754639568.000;	       err32;	       err32
20250808;	132252;	1754639572.000;	       err32;	       err32
20250808;	132256;	1754639576.000;	       err32;	       err32
20250808;	132300;	1754639580.000;	       err32;	       err32
20250808;	132304;	1754639584.000;	       err32;	       err32
20250808;	132308;	1754639588.000;	       err32;	       err32
