#ies_format_version: 1.0
#file: 20250811_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250811;	122332;	1754895212.000;	       err32;	       err32
20250811;	122336;	1754895216.000;	       err32;	       err32
20250811;	122340;	1754895220.000;	       err32;	       err32
20250811;	122344;	1754895224.000;	       err32;	       err32
20250811;	122348;	1754895228.000;	       err32;	       err32
20250811;	122352;	1754895232.000;	       err32;	       err32
20250811;	122356;	1754895236.000;	       err32;	       err32
20250811;	122400;	1754895240.000;	       err32;	       err32
20250811;	122404;	1754895244.000;	       err32;	       err32
20250811;	122408;	1754895248.000;	       err32;	       err32
20250811;	122412;	1754895252.000;	       err32;	       err32
20250811;	122416;	1754895256.000;	       err32;	       err32
20250811;	122420;	1754895260.000;	       err32;	       err32
20250811;	122424;	1754895264.000;	       err32;	       err32
20250811;	122428;	1754895268.000;	       err32;	       err32
20250811;	122432;	1754895272.000;	       err32;	       err32
20250811;	122436;	1754895276.000;	       err32;	       err32
20250811;	122440;	1754895280.000;	       err32;	       err32
20250811;	122444;	1754895284.000;	       err32;	       err32
20250811;	122448;	1754895288.000;	       err32;	       err32
20250811;	122452;	1754895292.000;	       err32;	       err32
20250811;	122456;	1754895296.000;	       err32;	       err32
20250811;	122500;	1754895300.000;	       err32;	       err32
20250811;	122504;	1754895304.000;	       err32;	       err32
20250811;	122508;	1754895308.000;	       err32;	       err32
20250811;	122512;	1754895312.000;	       err32;	       err32
20250811;	122516;	1754895316.000;	       err32;	       err32
20250811;	122520;	1754895320.000;	       err32;	       err32
20250811;	122524;	1754895324.000;	       err32;	       err32
20250811;	122528;	1754895328.000;	       err32;	       err32
20250811;	122532;	1754895332.000;	       err32;	       err32
20250811;	122536;	1754895336.000;	       err32;	       err32
20250811;	122540;	1754895340.000;	       err32;	       err32
20250811;	122544;	1754895344.000;	       err32;	       err32
20250811;	122548;	1754895348.000;	       err32;	       err32
20250811;	122552;	1754895352.000;	       err32;	       err32
20250811;	122556;	1754895356.000;	       err32;	       err32
20250811;	122600;	1754895360.000;	       err32;	       err32
20250811;	122604;	1754895364.000;	       err32;	       err32
20250811;	122608;	1754895368.000;	       err32;	       err32
20250811;	122612;	1754895372.000;	       err32;	       err32
20250811;	122616;	1754895376.000;	       err32;	       err32
20250811;	122620;	1754895380.000;	       err32;	       err32
20250811;	122624;	1754895384.000;	       err32;	       err32
20250811;	122628;	1754895388.000;	       err32;	       err32
20250811;	122632;	1754895392.000;	       err32;	       err32
20250811;	122636;	1754895396.000;	       err32;	       err32
20250811;	122640;	1754895400.000;	       err32;	       err32
20250811;	122644;	1754895404.000;	       err32;	       err32
20250811;	122648;	1754895408.000;	       err32;	       err32
20250811;	122652;	1754895412.000;	       err32;	       err32
20250811;	122656;	1754895416.000;	       err32;	       err32
20250811;	122700;	1754895420.000;	       err32;	       err32
20250811;	122704;	1754895424.000;	       err32;	       err32
20250811;	122708;	1754895428.000;	       err32;	       err32
20250811;	122712;	1754895432.000;	       err32;	       err32
20250811;	122716;	1754895436.000;	       err32;	       err32
20250811;	122720;	1754895440.000;	       err32;	       err32
20250811;	122724;	1754895444.000;	       err32;	       err32
20250811;	122728;	1754895448.000;	       err32;	       err32
20250811;	122732;	1754895452.000;	       err32;	       err32
20250811;	122736;	1754895456.000;	       err32;	       err32
20250811;	122740;	1754895460.000;	       err32;	       err32
20250811;	122744;	1754895464.000;	       err32;	       err32
20250811;	122748;	1754895468.000;	       err32;	       err32
20250811;	122752;	1754895472.000;	       err32;	       err32
20250811;	122756;	1754895476.000;	       err32;	       err32
20250811;	122800;	1754895480.000;	       err32;	       err32
20250811;	122804;	1754895484.000;	       err32;	       err32
20250811;	122808;	1754895488.000;	       err32;	       err32
20250811;	122812;	1754895492.000;	       err32;	       err32
20250811;	122816;	1754895496.000;	       err32;	       err32
20250811;	122820;	1754895500.000;	       err32;	       err32
20250811;	122824;	1754895504.000;	       err32;	       err32
20250811;	122828;	1754895508.000;	       err32;	       err32
20250811;	122832;	1754895512.000;	       err32;	       err32
20250811;	122836;	1754895516.000;	       err32;	       err32
20250811;	122840;	1754895520.000;	       err32;	       err32
20250811;	122844;	1754895524.000;	       err32;	       err32
20250811;	122848;	1754895528.000;	       err32;	       err32
20250811;	122852;	1754895532.000;	       err32;	       err32
20250811;	122856;	1754895536.000;	       err32;	       err32
20250811;	122900;	1754895540.000;	       err32;	       err32
20250811;	122904;	1754895544.000;	       err32;	       err32
20250811;	122908;	1754895548.000;	       err32;	       err32
20250811;	122912;	1754895552.000;	       err32;	       err32
20250811;	122916;	1754895556.000;	       err32;	       err32
20250811;	122920;	1754895560.000;	       err32;	       err32
20250811;	122924;	1754895564.000;	       err32;	       err32
20250811;	122928;	1754895568.000;	       err32;	       err32
20250811;	122932;	1754895572.000;	       err32;	       err32
20250811;	122936;	1754895576.000;	       err32;	       err32
20250811;	122940;	1754895580.000;	       err32;	       err32
20250811;	122944;	1754895584.000;	       err32;	       err32
20250811;	122948;	1754895588.000;	       err32;	       err32
20250811;	122952;	1754895592.000;	       err32;	       err32
20250811;	122956;	1754895596.000;	       err32;	       err32
20250811;	123000;	1754895600.000;	       err32;	       err32
20250811;	123004;	1754895604.000;	       err32;	       err32
20250811;	123008;	1754895608.000;	       err32;	       err32
20250811;	123012;	1754895612.000;	       err32;	       err32
20250811;	123016;	1754895616.000;	       err32;	       err32
20250811;	123020;	1754895620.000;	       err32;	       err32
20250811;	123024;	1754895624.000;	       err32;	       err32
20250811;	123028;	1754895628.000;	       err32;	       err32
20250811;	123032;	1754895632.000;	       err32;	       err32
20250811;	123036;	1754895636.000;	       err32;	       err32
20250811;	123040;	1754895640.000;	       err32;	       err32
20250811;	123044;	1754895644.000;	       err32;	       err32
20250811;	123048;	1754895648.000;	       err32;	       err32
20250811;	123052;	1754895652.000;	       err32;	       err32
20250811;	123056;	1754895656.000;	       err32;	       err32
20250811;	123100;	1754895660.000;	       err32;	       err32
20250811;	123104;	1754895664.000;	       err32;	       err32
20250811;	123108;	1754895668.000;	       err32;	       err32
20250811;	123112;	1754895672.000;	       err32;	       err32
20250811;	123116;	1754895676.000;	       err32;	       err32
20250811;	123120;	1754895680.000;	       err32;	       err32
20250811;	123124;	1754895684.000;	       err32;	       err32
20250811;	123128;	1754895688.000;	       err32;	       err32
20250811;	123132;	1754895692.000;	       err32;	       err32
20250811;	123136;	1754895696.000;	       err32;	       err32
20250811;	123140;	1754895700.000;	       err32;	       err32
20250811;	123144;	1754895704.000;	       err32;	       err32
20250811;	123148;	1754895708.000;	       err32;	       err32
20250811;	123152;	1754895712.000;	       err32;	       err32
20250811;	123156;	1754895716.000;	       err32;	       err32
20250811;	123200;	1754895720.000;	       err32;	       err32
20250811;	123204;	1754895724.000;	       err32;	       err32
20250811;	123208;	1754895728.000;	       err32;	       err32
20250811;	123212;	1754895732.000;	       err32;	       err32
20250811;	123216;	1754895736.000;	       err32;	       err32
20250811;	123220;	1754895740.000;	       err32;	       err32
20250811;	123224;	1754895744.000;	       err32;	       err32
20250811;	123228;	1754895748.000;	       err32;	       err32
20250811;	123232;	1754895752.000;	       err32;	       err32
20250811;	123236;	1754895756.000;	       err32;	       err32
20250811;	123240;	1754895760.000;	       err32;	       err32
20250811;	123244;	1754895764.000;	       err32;	       err32
20250811;	123248;	1754895768.000;	       err32;	       err32
20250811;	123252;	1754895772.000;	       err32;	       err32
20250811;	123256;	1754895776.000;	       err32;	       err32
20250811;	123300;	1754895780.000;	       err32;	       err32
20250811;	123304;	1754895784.000;	       err32;	       err32
20250811;	123308;	1754895788.000;	       err32;	       err32
20250811;	123312;	1754895792.000;	       err32;	       err32
20250811;	123316;	1754895796.000;	       err32;	       err32
20250811;	123320;	1754895800.000;	       err32;	       err32
20250811;	123324;	1754895804.000;	       err32;	       err32
20250811;	123328;	1754895808.000;	       err32;	       err32
20250811;	123332;	1754895812.000;	       err32;	       err32
20250811;	123336;	1754895816.000;	       err32;	       err32
20250811;	123340;	1754895820.000;	       err32;	       err32
20250811;	123344;	1754895824.000;	       err32;	       err32
20250811;	123348;	1754895828.000;	       err32;	       err32
20250811;	123352;	1754895832.000;	       err32;	       err32
20250811;	123356;	1754895836.000;	       err32;	       err32
20250811;	123400;	1754895840.000;	       err32;	       err32
20250811;	123404;	1754895844.000;	       err32;	       err32
20250811;	123408;	1754895848.000;	       err32;	       err32
20250811;	123412;	1754895852.000;	       err32;	       err32
20250811;	123416;	1754895856.000;	       err32;	       err32
20250811;	123420;	1754895860.000;	       err32;	       err32
20250811;	123424;	1754895864.000;	       err32;	       err32
20250811;	123428;	1754895868.000;	       err32;	       err32
20250811;	123432;	1754895872.000;	       err32;	       err32
20250811;	123436;	1754895876.000;	       err32;	       err32
20250811;	123440;	1754895880.000;	       err32;	       err32
20250811;	123444;	1754895884.000;	       err32;	       err32
20250811;	123448;	1754895888.000;	       err32;	       err32
20250811;	123452;	1754895892.000;	       err32;	       err32
20250811;	123456;	1754895896.000;	       err32;	       err32
20250811;	123500;	1754895900.000;	       err32;	       err32
20250811;	123504;	1754895904.000;	       err32;	       err32
20250811;	123508;	1754895908.000;	       err32;	       err32
20250811;	123512;	1754895912.000;	       err32;	       err32
20250811;	123516;	1754895916.000;	       err32;	       err32
20250811;	123520;	1754895920.000;	       err32;	       err32
20250811;	123524;	1754895924.000;	       err32;	       err32
20250811;	123528;	1754895928.000;	       err32;	       err32
20250811;	123532;	1754895932.000;	       err32;	       err32
20250811;	123536;	1754895936.000;	       err32;	       err32
20250811;	123540;	1754895940.000;	       err32;	       err32
20250811;	123544;	1754895944.000;	       err32;	       err32
20250811;	123548;	1754895948.000;	       err32;	       err32
20250811;	123552;	1754895952.000;	       err32;	       err32
20250811;	123556;	1754895956.000;	       err32;	       err32
20250811;	123600;	1754895960.000;	       err32;	       err32
20250811;	123604;	1754895964.000;	       err32;	       err32
20250811;	123608;	1754895968.000;	       err32;	       err32
20250811;	123612;	1754895972.000;	       err32;	       err32
20250811;	123616;	1754895976.000;	       err32;	       err32
20250811;	123620;	1754895980.000;	       err32;	       err32
20250811;	123624;	1754895984.000;	       err32;	       err32
20250811;	123628;	1754895988.000;	       err32;	       err32
20250811;	123632;	1754895992.000;	       err32;	       err32
20250811;	123636;	1754895996.000;	       err32;	       err32
20250811;	123640;	1754896000.000;	       err32;	       err32
20250811;	123644;	1754896004.000;	       err32;	       err32
20250811;	123648;	1754896008.000;	       err32;	       err32
20250811;	123652;	1754896012.000;	       err32;	       err32
20250811;	123656;	1754896016.000;	       err32;	       err32
20250811;	123700;	1754896020.000;	       err32;	       err32
20250811;	123704;	1754896024.000;	       err32;	       err32
20250811;	123708;	1754896028.000;	       err32;	       err32
20250811;	123712;	1754896032.000;	       err32;	       err32
20250811;	123716;	1754896036.000;	       err32;	       err32
20250811;	123720;	1754896040.000;	       err32;	       err32
20250811;	123724;	1754896044.000;	       err32;	       err32
20250811;	123728;	1754896048.000;	       err32;	       err32
20250811;	123732;	1754896052.000;	       err32;	       err32
20250811;	123736;	1754896056.000;	       err32;	       err32
20250811;	123740;	1754896060.000;	       err32;	       err32
20250811;	123744;	1754896064.000;	       err32;	       err32
